Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
131,@Kriseman @iLovetheBurg Good hopefully St Pete wont have to pump or let sewage run in the bay since they are more worried at a pier than the environment. ,False,2019-08-30 22:05:31,everyone,1167545311667113985,444173014,en,1167558997416845313,False,Clearwater FL,,https://pbs.twimg.com/profile_images/1164851126556155904/UvxkJVLh_normal.jpg,False,RicJohnson2,2011-12-23T00:08:30.000Z,🧩Ric Johnson🧩,"Christian, Husband ,Father, wanna be photographer, Pittsburgh Steelers fan! Music fan",0,0,0,0,0,206,393,1153,1,62009570.0,,,@Kriseman @iLovetheBurg Good hopefully St Pete wont have to pump or let sewage run in the bay since they are more worried at a pier than the environment,False
132,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg",False,2019-09-12 00:36:04,everyone,1171945537219768326,234007105,en,1171945537219768326,False,"Tampa, Florida",https://t.co/legWM94AHg,https://pbs.twimg.com/profile_images/1133834153886191616/7Qn4tprL_normal.png,False,ByJoshSolomon,2011-01-04T16:50:04.000Z,Josh Solomon,Former @TB_times reporter. @MedillSchool grad. That mantra that all pizza is good pizza is patently false.,8,3,15,1,0,2373,1804,5204,86,,,,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W",False
140,"@ByJoshSolomon Josh, Glad to see Times covering #StPete sewage but where was the Times when Mayor Kriseman/CM Kornell/Police were violating resident’s First Admendment Rights? This is a criminal violation. FYI @GovRonDeSantis, were you aware of this? Thoughts? . https   www bpiol com 2019 01 why didnt mayor kriseman enforce noise html",False,2019-09-12 05:40:28,everyone,1171945537219768326,22688529,en,1172022141438636032,False,"St Petersburg, FL",,https://pbs.twimg.com/profile_images/1337867242529284097/2bo5T07L_normal.jpg,False,5wa,2009-03-03T22:06:07.000Z,5WA - Robert Neff,"Storyteller 4 @CondoSeniors, @DrivingTheDivas, @PelicanBeakon. Travel/WIldlife/Nature photographer, writer, artist, #NASASocial, #Vet, Unbiased opinion, #press",0,0,0,0,0,14264,15391,269357,762,234007105.0,,,"@ByJoshSolomon Josh, Glad to see Times covering #StPete sewage but where was the Times when Mayor Kriseman/CM Kornell/Police were violating resident’s First Admendment Rights? This is a criminal violation. FYI @GovRonDeSantis, were you aware of this? Thoughts? https://t.co/wggILIVlhn",True
142,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg",False,2019-09-12 21:00:01,everyone,1172253555232845824,17797249,en,1172253555232845824,False,"Tampa Bay, Florida",https://t.co/fC98bjcNbc,https://pbs.twimg.com/profile_images/1158467683056345088/GAV23Epx_normal.jpg,False,PoliticsTBTimes,2008-12-02T02:44:25.000Z,Buzz on Politics by Tampa Bay Times,Don't miss a minute of Florida politics with our award-winning team: @allisonsross @kirbywtweets @lmower3 @langstonitaylor @romyellenbogen,0,0,0,1,0,14585,1572,46424,650,,,,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
https://t.co/BGDEBnELtk",False
143,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg",False,2019-09-13 00:00:01,everyone,1172298851799068675,32455305,en,1172298851799068675,False,"St. Petersburg, FL",http://t.co/RSOubSK5uc,https://pbs.twimg.com/profile_images/1156927767218393089/iKv3cz2r_normal.jpg,False,TBTimesBiz,2009-04-17T15:52:06.000Z,Business by Tampa Bay Times,"We're your guide to local business — from residential & commercial real estate to retail, energy & economic development, plus jobs & the economy — by @TB_Times.",0,0,0,0,0,7179,4798,19989,293,,,,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
https://t.co/8kbWvybPPL",False
144,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg",False,2019-09-13 02:30:00,everyone,1172336599247360000,14304462,en,1172336599247360000,False,"St. Petersburg, Florida",https://t.co/cGIDc1tNIf,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,True,TB_Times,2008-04-04T17:14:50.000Z,Tampa Bay Times,Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN,0,1,3,0,0,319684,5489,267635,3122,,1.5936486895364137e+18,,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
https://t.co/gfc7Q8ga6k",False
145,"After a series of horrific #sewage spills in 2016 despoiled Tampa Bay and other local waters, the environmental groups brought suit against the cities of St. Petersburg and Gulfport to stop serious violations of the federal #CleanWaterAct . https   waterkeeper org suncoast waterkeepers sick of sewage campaign resolves lawsuit against sarasota county",False,2019-10-18 23:00:15,everyone,1185329773716934656,1088196428961406976,en,1185329773716934656,False,,https://t.co/AR8sz1dyFZ,https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg,False,awsproject,2019-01-23T22:07:01.000Z,American Water Security Project,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",0,0,0,0,0,92,95,1368,1,,,,"After a series of horrific #sewage spills in 2016 despoiled Tampa Bay and other local waters, the environmental groups brought suit against the cities of St. Petersburg and Gulfport to stop serious violations of the federal #CleanWaterAct https://t.co/mPXLyjfQGq",False
146,"Thank goodness, y’all. Our water crisis is over. Well done St. Pete. This is a major victory. I was worried some time and legislation would be put into the sewage dumping into the bay, but this, this is much better. . https   www fox13news com news pinellas county bans horseback riding near skyway bridge",False,2019-10-23 20:22:39,everyone,1187102051542716416,10892982,en,1187102051542716416,False,"Winter Haven, FL",https://t.co/HbW8SKTjB3,https://pbs.twimg.com/profile_images/747764734527676416/KMcOcuUb_normal.jpg,False,travisthompson,2007-12-06T03:41:35.000Z,travisthompson,Conservationist. Floridian. Dad. Husband.  RT doesn’t equal endorsement.,0,3,4,0,0,5954,2200,5226,31,,,,"Thank goodness, y’all. Our water crisis is over. Well done St. Pete. This is a major victory. I was worried some time and legislation would be put into the sewage dumping into the bay, but this, this is much better. https://t.co/gx6E0dA1PX",False
147,@travisthompson Actually the bigger problem at that location is the wave runners and jet skis.  Clean that mess up as well and get that fishery back to where it once was.. ,False,2019-10-23 20:25:16,everyone,1187102051542716416,17356466,en,1187102713705881600,False,,,https://pbs.twimg.com/profile_images/950192464446541824/wbsGKdwq_normal.jpg,False,cferrera,2008-11-13T03:49:48.000Z,Chris,Sports Partisan | Political Moderate | USF '97 | TB Bucs • USF Bulls • TB Rays • TB Lightning | History Enthusiast,0,0,1,0,0,446,862,32883,23,10892982.0,,,@travisthompson Actually the bigger problem at that location is the wave runners and jet skis.  Clean that mess up as well and get that fishery back to where it once was.,True
148,@travisthompson I am sensing sarcasm here :). ,False,2019-10-23 20:45:27,everyone,1187102051542716416,297525009,en,1187107789518311429,False,,http://t.co/WmkEcFaqdl,https://pbs.twimg.com/profile_images/378800000420317534/67f3a0636c55c566a6ae6a833ee57540_normal.jpeg,False,pkp911,2011-05-12T17:12:42.000Z,Pete Prior,,0,0,1,0,0,113,102,706,3,10892982.0,,,@travisthompson I am sensing sarcasm here :),True
149,@travisthompson Ridiculous.. ,False,2019-10-23 22:09:45,everyone,1187102051542716416,909302815,fr,1187129007982153728,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1221973122276040705/9ZcqpFwG_normal.jpg,False,BMYunk,2012-10-28T01:45:08.000Z,Brad Yunkari,,0,0,1,0,0,20,258,340,0,10892982.0,,,@travisthompson Ridiculous.,True
150,But they're okay with St. Pete dumping millions of gallons of sewage in the bay :/ . https   twitter com FOX13News status 1187017080274653186,False,2019-10-24 12:29:25,everyone,1187345349628907522,31303883,en,1187345349628907522,False,Florida,,https://pbs.twimg.com/profile_images/1553845479221370884/xskH3GeU_normal.jpg,False,Shillagan,2009-04-15T01:59:44.000Z,Shillagan,"A Dirty Hippy who enjoys Life & loves Christ. 
""For I do not understand my own actions. For I do not do what I want, but I do the very thing I hate"" Romans 7:15",0,0,0,0,0,221,494,29923,5,,1.4733869584875274e+18,,But they're okay with St. Pete dumping millions of gallons of sewage in the bay :/ https://t.co/36qY6MxRff,False
151,@TB_Times @tbocom Yep St Pete the same slim ball City that dumps sewage into the gulf each year. ,False,2019-11-07 19:11:21,everyone,1192515699161227266,2432766175,en,1192519928064217088,False,,,https://pbs.twimg.com/profile_images/453326377580650496/5aXH9yOj_normal.jpeg,False,TheAwesomePCGuy,2014-04-08T00:06:45.000Z,PC Guy,,0,0,0,0,0,5,73,1870,0,14304462.0,,,@TB_Times @tbocom Yep St Pete the same slim ball City that dumps sewage into the gulf each year,False
152,The panel took up a measure to expand St. Pete Beach #Wastewater System &amp; another measure was posed to push septic tank users near Lake Apopka to a sewer system. Studies point to septic tank leaks as a trigger for toxic #algae blooms in #Florida  @Fla_Pol. https   floridapolitics com archives 311043 house panel appropriations bills,False,2019-11-15 00:00:20,everyone,1195129366910513158,1088196428961406976,en,1195129366910513158,False,,https://t.co/AR8sz1dyFZ,https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg,False,awsproject,2019-01-23T22:07:01.000Z,American Water Security Project,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",0,0,0,0,0,92,95,1368,1,,,,The panel took up a measure to expand St. Pete Beach #Wastewater System &amp; another measure was posed to push septic tank users near Lake Apopka to a sewer system. Studies point to septic tank leaks as a trigger for toxic #algae blooms in #Florida https://t.co/Xtcp8SdLoR @Fla_Pol,False
153,@Kriseman @usmayors Strange choice given St Pete history of dumping sewage into the bay...... ,False,2020-01-21 20:57:22,everyone,1219714460719423491,248273327,en,1219725699097026560,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,nickrogone2d,2011-02-06T17:01:45.000Z,nickrogone,,0,0,0,0,0,15,226,3216,0,62009570.0,,,@Kriseman @usmayors Strange choice given St Pete history of dumping sewage into the bay.....,False
154,"@GretaThunberg .. which adds to this 2014 experiment, where GPS transmitters flushed down St.Petersburg toilets showed that claims that the dumping of untreated sewage into the Baltic via the Neva had stopped were a deception ..  



1/5. https   www helsinkitimes fi finland finland news domestic 12804 russian wastewater not treated but flows to the gulf of finland html",False,2020-05-28 18:08:49,everyone,1265539767896281090,14204549,en,1266068929828528128,False,http://bitly.ws/zgSs,https://t.co/mqzrDWrLG5,https://pbs.twimg.com/profile_images/1180869041369620485/U-4GHOXq_normal.jpg,False,mylesbyrne,2008-03-24T00:48:48.000Z,neuroplastic,"They who would not sacrifice their own souls to save the whole world, are, as it seems to me, illogical in all their inferences, collectively. - CS Peirce",0,1,0,0,0,561,1240,6239,12,1.006419421244678e+18,1.5145649979297423e+18,,"@GretaThunberg .. which adds to this 2014 experiment, where GPS transmitters flushed down St.Petersburg toilets showed that claims that the dumping of untreated sewage into the Baltic via the Neva had stopped were a deception ..  

https://t.co/7FsvAQUUHy

1/5",False
155,I know Peter made disparaging remarks about Alabama but didn’t think Florida man would write off who counties of our state🤷🏻‍♂️ I guess we all can’t be St. Pete and pump our sewage into the ocean . https   twitter com PeterSchorschFL status 1276665644898029568,False,2020-06-27 12:29:20,everyone,1276855128436494337,23283834,en,1276855128436494337,False,Tallahassee,https://t.co/u1S0wfTsZH,https://pbs.twimg.com/profile_images/1526972797544763395/XBVSIXSv_normal.jpg,False,EvanPower,2009-03-08T06:22:19.000Z,Evan Power,Husband to @TheMelissaPower | @floridagop Chairman of Chairs | @leongop Chairman | ‘16 & ’20 @GOP Convention Delegate | @floridastate and @McCallieSchool Alum,0,2,2,0,0,20566,7212,20424,41,,,,I know Peter made disparaging remarks about Alabama but didn’t think Florida man would write off who counties of our state🤷🏻‍♂️ I guess we all can’t be St. Pete and pump our sewage into the ocean https://t.co/PWHrQo8RDw,False
156,@EvanPower Lake county is a metropolis compared to much the rest of us who live north of there. His follow-up tweet to that is just as condescending towards rural Florida. Erases any doubt about how south Floridians look at the rest of us because we choose to live away from the mayhem. ,False,2020-06-27 12:40:23,everyone,1276855128436494337,2471783274,en,1276857910799327232,False,"Trenton, FL",,https://pbs.twimg.com/profile_images/1446986547144929286/yw50bHhW_normal.jpg,False,davidebiddle,2014-05-01T02:08:12.000Z,David Biddle,"Saved through God's grace.   Fundamentalist     Traditional conservative         Gilchrist GOP Chair.     Go Gators 🐊  Go Dolphins.  
Average horse player",1,0,1,1,0,2174,3068,26145,19,23283834.0,1.1352410478592246e+18,,@EvanPower Lake county is a metropolis compared to much the rest of us who live north of there. His follow-up tweet to that is just as condescending towards rural Florida. Erases any doubt about how south Floridians look at the rest of us because we choose to live away from the mayhem,True
